call_id,primary_call_reason
0656376306,Booking
9976622790,Products and Services
3123401138,IRROPS
8651156762,Mileage Plus
3160623700,Voluntary Change
2657089243,Voluntary Change
8257754837,Voluntary Change
6693697695,Digital   Support
2419890775,Voluntary Cancel
0544723336,Upgrade
2536612348,Traveler Updates
0301883017,Post-Flight
8105789279,Communications
1571296567,Voluntary Change
5091590855,IRROPS
6249846252,Check-In
0793037013,Booking
7576210323,Digital   Support
9443894014,Check-In
5711255850,Mileage Plus
0309926557,Voluntary Change
8123252367,IRROPS
9210732823,IRROPS
7754943500,IRROPS
4372802380,Post-Flight
5047471645,Communications
0268961818,Disability
8317268303,Voluntary Change
8140704132,Seating
1651354251,Mileage Plus
1653678175,Seating
5861071594,Products and Services
1838117429,Mileage Plus
1673508947,Communications
8244207357,Mileage Plus
3984530085,Schedule Change
0116716995,IRROPS
3733858082,IRROPS
8829442304,Traveler Updates
0865710916,Mileage Plus
4863239626,Baggage
4269068253,Other Topics
8144706911,IRROPS
8064778073,Voluntary Change
6639550004,Voluntary Change
1719677171,Voluntary Change
7653547749,Voluntary Change
6420554920,IRROPS
1267136011,Mileage Plus
3845631637,IRROPS
2453992740,Voluntary Change
0862176625,Digital Support
1605807030,Mileage Plus
0459333778,Checkout
4769721844,Post-Flight
2145324280,IRROPS
1889790465,Voluntary Change
1873762102,Mileage Plus
9035454738,Voluntary Cancel
7964702879,Mileage Plus
4919877842,Seating  
6902846806,Post-Flight
4334598741,IRROPS
4129549440,IRROPS
0481463992,Mileage Plus
8337380878,Mileage Plus
8731133158,Voluntary Change
6518403123,IRROPS
1024017080,Voluntary Change
2023917862,Mileage Plus
8834518429,IRROPS
0961575900,IRROPS
3750044804,Voluntary Change
1034083760,Voluntary Change
0545503832,Communications
7889941373,Seating
1469135100,Baggage
4508676981,Traveler Updates
3443673640,IRROPS
7563076119,Booking
0210868316,Booking
8669584166,Booking
6178016057,Voluntary Change
0623277363,Seating
9595178474,Schedule Change
2196240586,Mileage Plus
9017679227,Voluntary Change
7677702353,Seating
5665904927,Traveler Updates
1398660017,Upgrade
5457176989,Post-Flight  
3421047666,Voluntary Change
3193141578,Booking
9143588460,Traveler Updates
7089048921,Digital Support
3252012735,Baggage
7490752420,Checkout
7151360649,Baggage
3258186652,Voluntary Change
3078960927,Voluntary Cancel
0461110252,Mileage Plus
7395045819,Voluntary Cancel
0689212565,Communications
5818779814,IRROPS
2070308708,Post-Flight
0950055060,Voluntary Change
9712358275,IRROPS
8593384006,Products and Services
3768082922,Disability
3827934959,IRROPS
7170465312,Voluntary Change
6008002159,IRROPS
4377619633,Checkout
7901072004,Voluntary Change
1443097095,Voluntary Change
7765555719,IRROPS
1204408605,Voluntary Change
4713305309,Voluntary Change
9871323063,Voluntary Change
9974776712,Upgrade
9946719233,Seating
4637158288,Products and Services
6923097975,Communications
1399671372,IRROPS
4091352490,Post-Flight
7845441211,IRROPS
4560688790,Voluntary Change
3408891479,Voluntary Change
2917161972,Baggage
6066190399,Post-Flight
4044753645,ETC
8937975248,Products and Services
2792265438,Voluntary Cancel
0013943579,IRROPS
3131601550,Products and Services
2258644080,Voluntary Cancel
6308867840,Mileage Plus
0228627276,Communications
7790919898,Upgrade
1003033410,ETC
9135441589,IRROPS
7362028140,Post-Flight
0467494317,IRROPS
7858813588,IRROPS
9251478865,Voluntary Change
9360330541,Voluntary Change
8001945712,Products and Services
8644150426,Voluntary Change
8084419362,Seating
1423244827,Checkout
9588224518,Voluntary Change
5684423112,Upgrade
9405436194,Schedule Change
9855644239,Checkout
8071215904,IRROPS
4330997672,Booking
1485721963,IRROPS
7491993112,Communications
0993285446,IRROPS
6211054011,Seating
6016572400,IRROPS
6631600431,Voluntary Change
9596019777,Baggage
6685527985,Products and Services
2815988153,Voluntary Change
0790706809,Seating
7291216661,Voluntary Change
5650796693,Mileage Plus
4839601693,Mileage Plus
4140232604,Products and Services
2472051092,Mileage Plus
1606261173,Upgrade
3111751106,Voluntary Change
8981757426,IRROPS
6891080914,Mileage Plus
0178479467,Booking
6732737867,Post-Flight  
7795761014,Post-Flight
1267836372,IRROPS
5985072721,Upgrade
1213617215,Voluntary Change
6145502428,Mileage Plus
8898281769,Booking
4205652167,IRROPS
9800675956,Mileage Plus
9709279668,IRROPS
9918211677,Post-Flight
2748134611,Check-In
0717570246,IRROPS
0477681521,Mileage Plus
1150137886,Mileage Plus
4384639104,IRROPS
1516821021,Mileage Plus
2922369185,Schedule Change
3032914769,Communications
1061828226,Baggage
7614838342,IRROPS
7210118279,Voluntary Cancel
8130831678,Products and Services
1632688591,IRROPS
4465522827,Post-Flight
8370370942,IRROPS  
8560799591,Booking
0960916761,Check-In
3447509191,Seating
5885803906,Seating
1277177355,Digital Support
1459075335,Products and Services
1696906619,Voluntary Change
8980602795,IRROPS
6739316759,IRROPS
4857541457,Voluntary Change
5591052853,IRROPS
7730825292,IRROPS
9277245376,Voluntary Change
7012351647,Mileage Plus
2171819879,Mileage Plus
8452643108,Upgrade
2301701023,Voluntary Cancel
0278975677,Checkout
6521022369,Digital Support
0893934499,Seating
5574764488,Unaccompanied Minor
1046770637,Booking
7907946245,Booking
5750624145,Mileage Plus
6597332930,IRROPS  
8638025796,Checkout
1503397533,Products and Services
9569918069,Products and Services
9547057916,IRROPS
1310766203,Digital Support
7122854497,IRROPS
6712261625,Voluntary Change
3852006781,Voluntary Change
6762988457,Voluntary Change
8480934592,IRROPS
8713080222,Schedule Change
6812590354,Traveler Updates
0499392380,Seating
2080924952,IRROPS
7303609270,Check-In
3144247873,Voluntary Change
4414253561,Upgrade
1462239249,Mileage Plus
3921478167,IRROPS
8087053423,Mileage Plus
3119994282,Checkout
3665708371,IRROPS
7855757363,IRROPS
3754253178,Communications
6170248199,Digital Support
5883204464,IRROPS
9752337383,Voluntary Change
1149643513,Check-In
4334663690,Voluntary Change
5879580784,Booking
8315444418,Disability
0516442064,Baggage
2937276865,Voluntary Change
5137844739,Mileage Plus
7946805734,Voluntary Change
3583558785,Voluntary Change
5649010899,Check-In
1210534155,Booking
0026268478,Communications
5641923103,Seating
1714699215,Voluntary Change  
4811220263,Voluntary Change
5411758351,Checkout
3962813830,Communications
3643100079,Seating
0428380202,Disability
6665476443,Booking
9797986134,Voluntary Change
1297492193,Voluntary Change
7404813868,Booking
7508147585,Mileage Plus
2689967929,Voluntary Change
5732597071,Baggage
7783896588,Seating
0890730220,Seating
2341697095,IRROPS
1284730648,Seating
3036587147,Upgrade
0057531985,IRROPS
8751393700,Voluntary Change
0360497077,Voluntary Change
9518801550,IRROPS
5593349741,Post-Flight
2907370559,IRROPS
5524379791,Seating
3656768419,Check-In
4541686307,Seating
0951688166,Seating
5340646587,Upgrade
8008224372,Voluntary Change
0379753374,IRROPS
8385596066,Booking
7230430004,Voluntary Change
2925485567,Other Topics
9276611851,IRROPS
1170385888,ETC
4213057201,Voluntary Change  
1693743077,Check-In
0635542503,Booking
9506875254,Voluntary Cancel
2199283578,Schedule Change
0433941118,IRROPS
6318291987,Communications
4305142098,IRROPS
3938533755,Seating
0644901828,Upgrade
4464381534,Voluntary Cancel
8032759660,Baggage
7626359032,Communications
7556483172,Upgrade
0420681498,IRROPS
5918733327,Voluntary Cancel
1882973499,Voluntary Change
1561098733,Seating
1478391651,Voluntary Change
2436914631,Upgrade
9518993392,IRROPS
2557565655,Voluntary Change
7860969295,IRROPS
1733217882,Voluntary Change
7147261747,IRROPS
5214562010,IRROPS
4647046877,Baggage
2210270109,Baggage
0367289396,Voluntary Change
0832432014,Voluntary Change
5705973394,Voluntary Change
0461374027,IRROPS
6785848000,IRROPS
3042338093,IRROPS
6192748843,Voluntary Change
5486249285,Voluntary Change
4139732675,IRROPS
5904954974,Voluntary Cancel
4518884803,Post-Flight
2051489073,Voluntary Change
9260618154,Products and Services
3330106193,IRROPS
1711441779,Digital Support
6140615017,Post-Flight
0292212567,IRROPS
7235019641,Voluntary Change
3161723842,Schedule Change
3719995682,Other Topics
8276805769,Seating
2373774793,Baggage
7488085566,Voluntary Change
8955810870,Mileage Plus
7671612031,Communications
0616441787,Products and Services
8765171815,IRROPS
8214970497,IRROPS
4611249398,Baggage
2837848269,Upgrade
8256517333,IRROPS
9449414438,Communications
6324724806,Seating
4470715313,Voluntary Change
4066047658,IRROPS
2639962762,IRROPS
7493916084,Seating
0378727527,IRROPS
3500094955,Check-In
5470485710,Voluntary Change
9320420071,Post-Flight
0009256125,IRROPS
1294366684,Booking
0277321143,Upgrade
4333039556,Post-Flight
6498991162,Booking
4298141410,Voluntary Change
8487699243,Communications
3222990706,Communications
1090745831,Seating
1900004689,Voluntary Change
5130018764,Voluntary Change
0476927654,IRROPS
7918719359,Mileage Plus
2418392395,Checkout
9548235506,IRROPS
7997686684,Seating
0739349036,Schedule Change
3592731424,Seating
5306461153,Mileage Plus
7075187723,Upgrade
1096625114,Upgrade
5569363176,Booking
3480706272,IRROPS
6278558129,Mileage Plus
1320117217,Traveler Updates
3373763450,IRROPS
9925045128,Check-In
6822318233,Booking
2940115403,IRROPS
0808039544,IRROPS
7001503945,Seating
3070072810,Voluntary Change
0264207537,Baggage
1794192430,Mileage Plus
6472016792,Voluntary Change
1058631085,IRROPS
9957490218,Checkout
2879749780,Schedule Change
4602103666,Baggage
9469620069,Voluntary Change
6851909325,Schedule Change
0919177383,Voluntary Change
8783878773,Post-Flight
1108028770,Seating
8354280124,IRROPS
2343858762,Baggage
9030865316,Voluntary Change
2714079563,Check-In
1781628227,Checkout
8770849028,Baggage
2160942280,Seating
5544714180,IRROPS
3855553221,Voluntary Change
4754110707,Products and Services
1473762894,Voluntary Change
8279881261,IRROPS
4134280435,Communications
3668751692,Baggage
0149450268,Digital Support
5809406575,Checkout
9773288237,Checkout
0745132375,Products and Services
9327190810,Post-Flight
6661305657,IRROPS
0250636616,IRROPS
2192746053,IRROPS
4222525422,Voluntary Cancel
6343806704,Voluntary Change
9527451885,Voluntary Change
5559793014,Voluntary Change
0322438462,IRROPS
4964137176,Post-Flight
8204132236,Products and Services
7587577897,Voluntary Change
2573123496,IRROPS
6005787908,Post-Flight
8376534373,Checkout
9888520779,Seating
9437660658,Post-Flight
3242596838,Upgrade
8745514027,Voluntary Change
3813345889,Voluntary Change
3736855584,Baggage
7982284624,IRROPS
2933423616,Products and Services
7916038185,Voluntary Change
6563969500,IRROPS
6637891087,IRROPS
9421947004,Digital Support
3501461783,Checkout
2391820735,Digital Support
7115811074,Voluntary Change
4395931009,Other Topics
1882411470,Voluntary Change
7456852726,IRROPS
4987708629,Baggage
1972054507,Mileage Plus
7217628020,IRROPS
5955877037,Disability
8248036372,Voluntary Change
4168298961,Seating
3085384687,Seating
5019824123,Post-Flight
4762278577,Unaccompanied Minor
6696342281,Voluntary Change
1120970495,Mileage Plus
8733665663,Seating
4253328733,Products and Services
8497720544,Seating
5830434215,Baggage
8227925770,IRROPS
5459758345,IRROPS
7366135137,Mileage Plus
8169108446,Voluntary Cancel
7771703170,Products and Services
5987345063,Digital Support
9633411259,Checkout
2091750261,Post-Flight
3015670800,Post-Flight
4935803334,IRROPS
8097598896,Mileage Plus
7949275107,IRROPS
9074891079,Seating
9427776710,IRROPS
1003440427,Schedule Change
9066782491,Voluntary Change
2734493094,Post-Flight
9987795577,Mileage Plus
7186412517,Checkout
5514378056,IRROPS
0363438678,Upgrade
1255016396,Seating
0652065281,Voluntary Change
5048875467,Communications
2170584007,Upgrade
1738564005,IRROPS
2791736383,Products and Services
1182149085,IRROPS
2574695323,Mileage Plus
8192818339,Booking
2978057155,IRROPS
9864536137,Communications
0075802704,IRROPS
5853765446,ETC
2939480765,IRROPS
8690137502,IRROPS
8725387035,Products and Services
8508756206,Seating
3425971266,Voluntary Change
5549066633,Upgrade
8007097487,IRROPS
6570442114,Mileage Plus
6730792449,IRROPS
0685264588,Voluntary Change
3864637123,Check-In
9053849389,IRROPS
2833001983,Traveler Updates
1190146633,Voluntary Change
6136717889,Baggage
0021513062,Mileage Plus
7124621121,Upgrade
5547778357,Mileage Plus
5790443656,Baggage
5315802270,IRROPS
4232437100,IRROPS
6101641734,Check-In
9704220084,Digital Support
3901167350,IRROPS
6218641049,Voluntary Change
1927621757,Booking  
5076721082,Voluntary Change
3496869632,Seating
5671976162,Mileage Plus
7776986701,Voluntary Change
6063692771,Booking
8930352323,Voluntary Change
0519082145,Voluntary Change
5781193655,Booking
7127817874,IRROPS
3079396874,Voluntary Change
0693723527,Voluntary Cancel
3682091479,Voluntary Change
6753402145,Communications
7421498221,Digital Support
6612191762,Products and Services
5175935448,Baggage
2167099265,IRROPS
1672278257,IRROPS
8970629253,Mileage Plus
5299441451,Mileage Plus
6917446442,Post-Flight
0636696278,Voluntary Change
2564644308,Mileage Plus
9599681880,Mileage Plus
8929561344,ETC
0142805710,Post-Flight
3322143526,Post-Flight
7467710737,IRROPS
3996475298,IRROPS
7246894074,Voluntary Change
0001156029,ETC
2611136146,Schedule Change
6560264469,Voluntary Change
0551783676,Upgrade
3286204013,Seating
1778809217,Booking
8108932768,Schedule Change
2534188775,IRROPS
8603219476,Voluntary Change
3046717414,Checkout
9533580871,Voluntary Change
4274672504,Mileage Plus
2831509283,Upgrade
4221912303,Seating
4335883568,Products and Services
3704844779,Voluntary Change
3483923157,Communications
1948313989,Booking
4152430552,Voluntary Change
9326848861,Voluntary Change
5222773587,Voluntary Change
8961853207,Products and Services
9815920770,Voluntary Change
2520998096,Mileage Plus
2761449513,ETC
7476386807,Voluntary Cancel
7271523295,Seating
5270307079,Post-Flight
2193738736,IRROPS
0594764063,Voluntary Change
4133071166,Seating
6816107409,Communications
4320928619,Disability
0544118308,IRROPS
0718058923,Mileage Plus
4906890938,Seating
7218266344,Voluntary Cancel
9653438064,Seating
7784400842,Post-Flight
4634682828,Post-Flight
1048717764,IRROPS
5216578630,Voluntary Cancel
7661930059,Voluntary Change
2615498626,Digital Support
8406920606,IRROPS
3096127687,Voluntary Change
6270369198,IRROPS
5459368177,Mileage Plus
8114170101,Voluntary Change
1147798714,Voluntary Cancel
2515258579,Digital Support  
3963899472,Seating
6827800129,Check-In
4714243473,Mileage Plus
9960721361,Voluntary Change
5785896811,Mileage Plus
1156543876,Voluntary Cancel
5786502434,Voluntary Change
1603659760,Mileage Plus
0011108579,IRROPS
8126977569,Check-In
5975871708,Products and Services
5054314084,Voluntary Change
7910119501,Upgrade
5527614317,Products and Services
3260548647,Products and Services
4649786294,Check-In
7576562634,Voluntary Change
8786607646,Traveler Updates
1988670509,Digital Support
3786406000,IRROPS
7893980348,Voluntary Change
3296642934,Mileage Plus
